compound_inchikey,compound_firstblock,drugbank_inchikey,drugbank_id,compound_name,match_type,cpie_targets,n_cpie_targets,drugbank_targets,n_drugbank_targets,mean_ave_pchembl,median_ave_pchembl,n_cpie_associations,atc_codes,drugbank_targets_original,n_drugbank_targets_original
PFNFFQXMRSDOHW-UHFFFAOYSA-N,PFNFFQXMRSDOHW,PFNFFQXMRSDOHW-UHFFFAOYSA-N,DB00127,Spermine,full_inchikey,CA1|CA12|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA7|CA9|CASP2|CYP2C19|DRD1|GRIN2B|UBE2N,16,CA14|CA4|CA6|CA9,4,5.221023108895468,5.085145059366608,16,,ADRB1|ADRB2|CA14|CA4|CA6|CA9|CASR|GRIN1|GRIN2A|ODC1|SMOX|SMS,12
PFTAWBLQPZVEMU-DZGCQCFKSA-N,PFTAWBLQPZVEMU,PFTAWBLQPZVEMU-DZGCQCFKSA-N,DB14086,Cianidanol,full_inchikey,ALPG|ALPI|ALPL|BACE1|CA1|CA12|CA14|CA2|CA3|CA4|CA5A|CA5B|CA7|CA9|CD38|DAPK1|F2|FEN1|MTNR1A|MTNR1B|OPRD1|OPRK1|POLB|POLH|PTGS1|PTGS2|XDH,27,CA1|CA12|CA14|CA2|CA4|CA9|PTGS1,7,4.861748033207456,4.899998417198648,27,,CA1|CA12|CA14|CA2|CA4|CA6|CA9|PTGS1,8
PGAVKCOVUIYSFO-XVFCMESISA-N,PGAVKCOVUIYSFO,PGAVKCOVUIYSFO-XVFCMESISA-N,DB04005,Uridine 5'-triphosphate,full_inchikey,P2RY1|P2RY11|P2RY2|P2RY4|P2RY6,5,P2RY11|P2RY2|P2RY4|P2RY6,4,6.163975400938968,6.1419983281826,5,,P2RY11|P2RY2|P2RY4|P2RY6|UCK2,5
PMATZTZNYRCHOR-CGLBZJNRSA-N,PMATZTZNYRCHOR,PMATZTZNYRCHOR-CGLBZJNRSA-N,DB00091,Cyclosporine,full_inchikey,ABCB1|ABCB11|ABCC1|ABCC2|ABCC3|ABCC4|ABCG2|ADRA1A|AR|ATXN2|CYP19A1|CYP1A2|CYP2C19|CYP2C9|CYP2D6|CYP3A4|CYP3A43|CYP3A5|CYP3A7|CYP3A7-CYP3A51P|DHODH|ESR1|ESRRA|FKBP1A|FKBP1B|FKBP4|FPR1|GLI3|NFE2L2|NR1H4|NR1I2|NR1I3|NSD2|PPIA|PPIB|PPID|PPP3CA|PPP3CC|PPP3R1|RARB|SLC10A1|SLC10A2|SLCO1B1|SLCO1B3|SLCO2B1|TACR1|TACR2,47,PPIA|PPP3CA,2,5.701864398870952,5.54868955416217,47,L04AD01|S01XA18,CAMLG|PPIA|PPIF|PPP3CA|PPP3R2,5
POULHZVOKOAJMA-UHFFFAOYSA-N,POULHZVOKOAJMA,POULHZVOKOAJMA-UHFFFAOYSA-N,DB03017,Lauric acid,full_inchikey,AR|CYP2C19|FFAR1|FFAR4|GPR84|PPARA|PPARD|PPARG|RXRA,9,PPARA,1,4.7793585662070495,4.522878745280337,9,,ADH5|C8G|GLTP|GM2A|HNF4A|LTF|LY96|PLA2G2A|PLA2G2D|PPARA|TLR4|VLDLR,12
PTOAARAWEBMLNO-KVQBGUIXSA-N,PTOAARAWEBMLNO,PTOAARAWEBMLNO-KVQBGUIXSA-N,DB00242,Cladribine,full_inchikey,ABCC3|ABCC4|BCL2L11|CREB1|CYP1A2|DCK|ESR1|ESRRA|GLI3|NR1I2|NR5A1|NSD2|PDE4D|RARA|RORA|SYK|TP53|YES1,18,,0,5.28175349754708,5.392135969670778,18,L01BB04|L04AA40,ADA|PARP1|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B,11
PVNIIMVLHYAWGP-UHFFFAOYSA-N,PVNIIMVLHYAWGP,PVNIIMVLHYAWGP-UHFFFAOYSA-N,DB00627,Niacin,full_inchikey,APP|CYP2D6|HCAR2|HCAR3|HTR2A|NFE2L2|SLC47A1|SNCA|XDH,9,HCAR2|HCAR3,2,5.26730287568209,5.1091502003300455,9,C04AC01|C10AD02|C10AD52|C10BA01,DGAT2|HCAR2|HCAR3|NNMT|QPRT,5
PWWVAXIEGOYWEE-UHFFFAOYSA-N,PWWVAXIEGOYWEE,PWWVAXIEGOYWEE-UHFFFAOYSA-N,DB01069,Promethazine,full_inchikey,ABCC3|ABCC4|ADRA1A|ADRA1D|ADRA2A|ADRA2B|ADRA2C|AR|ATXN2|CACNA1B|CALM1|CBX1|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CYP1A2|CYP2C19|CYP2D6|CYP3A7|DRD1|DRD2|DRD3|DRD4|ESR2|GLI3|GPT2|HRH1|HRH2|HRH4|HTR1A|HTR2A|HTR2B|HTR2C|HTR6|HTT|JUN|KCNH2|NSD2|PRNP|RARA|SCN1A|SCN2A|SCN3A|SIGMAR1|SLC22A1|SLC6A2|SLC6A4,49,ADRA1A|CALM1|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HRH2|SCN1A,11,5.795797452440501,5.560032214764547,49,D04AA10|R06AD02|R06AD52|V03AB05,ADRA1A|CALM1|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HRH2|KCND1|LPAR4|SCN1A,13
PXGPLTODNUVGFL-YNNPMVKQSA-N,PXGPLTODNUVGFL,PXGPLTODNUVGFL-YNNPMVKQSA-N,DB12789,Dinoprost,full_inchikey,ABCC3|ABCC4|ESR1|PTGDR|PTGDR2|PTGER1|PTGER2|PTGER3|PTGER4|PTGFR|PTGIR|SLC22A1|SLC22A11|SLC22A2|SLC22A6|SLC22A7|SLC22A8|SLCO2A1|TBXA2R,19,PTGDR|PTGDR2|PTGER1|PTGER2|PTGER3|PTGER4|PTGFR|TBXA2R,8,6.065477878959758,6.2403321553103694,19,G02AD01,PTGDR|PTGDR2|PTGER1|PTGER2|PTGER3|PTGER4|PTGFR|TBXA2R,8
PXXJHWLDUBFPOL-UHFFFAOYSA-O,PXXJHWLDUBFPOL,PXXJHWLDUBFPOL-UHFFFAOYSA-O,DB03127,Benzamidine,full_inchikey,C1S|F10|F2|PLAT|PLAU|TPSB2,6,PLAU,1,3.7913854287427817,3.833447400539459,6,,ATOX1|CSNK2A1|ECI1|KLK1|KLK6|PLAU|PRSS1|PRSS2|PRSS3|ST14,10
QDLHCMPXEPAAMD-QAIWCSMKSA-N,QDLHCMPXEPAAMD,QDLHCMPXEPAAMD-QAIWCSMKSA-N,DB08059,Wortmannin,full_inchikey,ABCB11|ABCC2|ABCC3|ABCC4|EPAS1|HSP90AA1|MAPT|MTOR|MYLK|PI4KA|PI4KB|PIK3C3|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R5|PLK1|PLK2|PLK3|PLK4|POLI|PRKDC|VDR,25,PIK3CA|PIK3CD|PIK3CG|PIK3R1|PLK1,5,6.085944462118055,6.358273661756906,25,,PIK3CA|PIK3CD|PIK3CG|PIK3R1|PLK1,5
QGWNDRXFNXRZMB-UUOKFMHZSA-N,QGWNDRXFNXRZMB,QGWNDRXFNXRZMB-UUOKFMHZSA-N,DB04315,Guanosine-5'-Diphosphate,full_inchikey,ADAM17|FUT5|FUT6|FUT7|FUT9|MMP2|MMP7|P2RY6|RAB7A|ST3GAL1,10,RAB7A,1,4.499616997278596,4.170682615660455,10,,ADSS1|ARF1|ARF4|ARF6|ARL1|ARL3|ARL5A|ARL5B|CDC42|EEF1A1|EEF2|EFL1|EIF2S3|GMDS|GNAI1|GNAT1|GSPT1|HRAS|IRGC|NME1|NME2|RAB11A|RAB5A|RAB7A|RAB8B|RAB9A|RAC1|RALA|RAN|RAP2A|RHEB|RHOA|SAR1B|TGM2|TGM3|TUFM,36
QHMBSVQNZZTUGM-ZWKOTPCHSA-N,QHMBSVQNZZTUGM,QHMBSVQNZZTUGM-ZWKOTPCHSA-N,DB09061,Cannabidiol,full_inchikey,ADRA2B|ADRA2C|CASP1|CHRM2|CNR1|CNR2|CYP1A1|CYP1A2|CYP1B1|CYP2A6|CYP2B6|CYP2C19|CYP2C9|CYP2D6|CYP3A4|CYP3A5|CYP3A7|DAGLA|DRD1|GPR18|GPR55|GPX4|HRH3|HTR1A|HTR2B|HTR2C|IFNB1|LDHA|NR1I2|NR1I3|NSD2|OPRD1|OPRK1|OPRM1|PPARG|PTGS2|SYK|TBXA2R|TMEM97|TRPM8|TRPV1|TRPV2,42,CNR1|CNR2|GPR18|GPR55|HTR1A|OPRD1|OPRM1|PPARG|PTGS2|TRPM8|TRPV1|TRPV2,12,,5.503372081961455,42,N03AX24,AANAT|ACAT1|ADORA1|CACNA1G|CACNA1H|CACNA1I|CAT|CHRNA7|CNR1|CNR2|CYP17A1|GLRA1|GLRA3|GPR12|GPR18|GPR55|GPX1|GSR|HMGCR|HTR1A|HTR2A|HTR3A|IDO1|NAAA|NQO1|OPRD1|OPRM1|PPARG|PTGS1|PTGS2|SOD1|TRPA1|TRPM8|TRPV1|TRPV2|TRPV3|TRPV4|VDAC1,38
QZAYGJVTTNCVMB-UHFFFAOYSA-N,QZAYGJVTTNCVMB,QZAYGJVTTNCVMB-UHFFFAOYSA-N,DB08839,Serotonin,full_inchikey,ADORA3|CA12|CA14|CA3|CA4|CA5A|CA5B|CA7|CYP1A2|DRD1|DRD2|DRD3|DRD5|EGFR|FLT4|HTR1A|HTR1B|HTR1D|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C|HTR3A|HTR3B|HTR3C|HTR3D|HTR3E|HTR4|HTR5A|HTR6|HTR7|IGF1R|KAT2A|KDR|MARK4|MIF|MTNR1A|MTNR1B|NQO2|PTGS1|PTGS2|SLC18A2|SLC6A3|TAAR1,45,ADORA3|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|HTR3A|HTR3B|HTR4|HTR5A|HTR6|HTR7|SLC18A2,14,,6.107905397309519,45,,ADORA3|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|HTR3A|HTR3B|HTR4|HTR5A|HTR6|HTR7|SLC18A2|SLC6A4,15
RAXXELZNTBOGNW-UHFFFAOYSA-N,RAXXELZNTBOGNW,RAXXELZNTBOGNW-UHFFFAOYSA-N,DB03366,Imidazole,full_inchikey,CYP2C19|CYP3A4|HRH3|NOS1|QPCT|TBXAS1,6,,0,4.121873149272125,3.915292515036322,6,,AK2|CYCS|DMC1|GPHN|LTA4H|MB|MYO1E|NOS2|PIM1,9
REFJWTPEDVJJIY-UHFFFAOYSA-N,REFJWTPEDVJJIY,REFJWTPEDVJJIY-UHFFFAOYSA-N,DB04216,Quercetin,full_inchikey,ABCB1|ABCC1|ABCC3|ABCC4|ABCG2|ABL1|ACHE|ADORA3|ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|AHR|AKR1B1|AKT1|ALK|ALOX12|ALOX15|ALOX15B|ALOX5|AMY1A|APP|AR|ATAD5|AURKB|AVPR1B|AVPR2|AXL|BACE1|BCHE|BCL9|BLM|BRAF|CA1|CA12|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA7|CA9|CAMK2B|CCR4|CD38|CDK1|CDK2|CDK4|CDK5R1|CDK6|CFTR|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CSNK2A1|CSNK2A2|CSNK2A3|CSNK2B|CTNNB1|CTRB1|CTRC|CTSL|CXCR1|CYP19A1|CYP1A1|CYP1A2|CYP1B1|CYP2C19|CYP2C8|CYP2C9|CYP2D6|CYP3A4|DAPK1|DPP3|DPP4|DRD1|DRD4|DRD5|EGFR|ELANE|ELAVL1|ELAVL3|EPHX2|ESR1|ESRRA|F2|FEN1|FLT3|GAA|GALK1|GLO1|GPR35|GPT2|GSK3A|GSK3B|GSR|HDAC6|HDAC9|HIF1A|HIF1AN|HNRNPA1|HPGD|HSD17B2|HSF1|HTR1A|HTR1D|HTR3A|HTR5A|HTR6|HTR7|IFNG|IGF1R|IP6K2|IPMK|KDM1A|KDR|LCK|MAOA|MAOB|MAP2K1|MAPK10|MAPK14|MAPT|MET|METTL14|METTL3|MGAM|MGAM2|MMP1|MMP12|MMP13|MMP2|MMP3|MMP9|MPHOSPH8|MPO|NEK2|NEK6|NEU2|NFE2L2|NFKB1|NOX4|NR1I2|NR3C1|NSD2|NT5E|NUAK1|OPRK1|OPRM1|OXTR|PGR|PIK3CG|PIK3R1|PIM1|PKN1|PLA2G1B|PLAU|PLK1|PNLIP|POLB|POLH|POLI|POLK|PPARG|PREP|PRSS1|PSMB5|PTGS2|PTK2|PTPN1|PYGL|RAPGEF3|RET|RXRA|SI|SIRT6|SLC6A2|SLC6A4|SLCO2B1|SORD|SPHK1|SRC|STK33|SYK|TOP2A|TOP2B|TP53|TRPC5|TYR|XDH|YES1,196,AHR|CSNK2A1|CSNK2B|CYP1B1|ESR1|NR1I2|PIK3CG|PIM1,8,5.142622662622478,5.0,196,,ACTB|AHR|ATP5F1A|ATP5F1B|ATP5F1C|CBR1|CEBPB|CSNK2A1|CSNK2B|CYP1B1|EIF3F|ESR1|ESR2|HCK|HIBCH|HSP90AA1|HSPA2|LPCAT1|LPCAT2|NQO2|NR1I2|PIK3CG|PIM1|RUVBL2|SF3B3|SHBG|STAT3|STK17B|UBA1|UGT3A1,30
RGJOEKWQDUBAIZ-IBOSZNHHSA-N,RGJOEKWQDUBAIZ,RGJOEKWQDUBAIZ-IBOSZNHHSA-N,DB01992,Coenzyme A,full_inchikey,CHAT|EP300|KAT2B|KAT5|NAA50|PPP5C,6,KAT2B|KAT5,2,5.455171999104567,4.358872837076787,6,,ACAT2|CRAT|CS|DBI|HMGCR|KAT2A|KAT2B|KAT5,8
RGLYKWWBQGJZGM-ISLYRVAYSA-N,RGLYKWWBQGJZGM,RGLYKWWBQGJZGM-ISLYRVAYSA-N,DB00255,Diethylstilbestrol,full_inchikey,ABCG2|ACHE|ADORA1|ADORA2A|ADORA3|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|AOX1|AR|AVPR1A|CA1|CA2|CHRM1|CHRM2|CHRM3|CYP19A1|CYP1A2|CYP2C9|CYP2D6|CYP3A4|CYP3A7|CYSLTR1|DRD1|DRD2|DRD3|ESR1|ESR2|ESRRA|ESRRB|ESRRG|FYN|GALE|GLI3|GMNN|HSPB1|HTR2A|HTR2B|HTR2C|HTR6|MAPK14|NFE2L2|NR1H4|NR1I2|NR3C1|NSD2|NTMT1|OPRD1|OPRK1|OPRM1|PGR|PPARG|PPM1D|PTGS1|PTGS2|RORC|SLC5A7|SLC6A2|SLC6A3|SLC6A4|SYK|TACR2|TBXA2R|TBXAS1|TP53,67,AR|ESR1|ESR2|ESRRA|ESRRB|ESRRG|NR1I2,7,5.288142465364306,5.114040100792051,67,G03CB02|G03CC05|L02AA01|L02AA04,AR|ESR1|ESR2|ESRRA|ESRRB|ESRRG|NCOA2|NR1I2|SHBG,9
RJKFOVLPORLFTN-LEKSSAKUSA-N,RJKFOVLPORLFTN,RJKFOVLPORLFTN-LEKSSAKUSA-N,DB00396,Progesterone,full_inchikey,ABCB1|ABCB11|ABCG2|ACHE|AR|CATSPER1|CATSPER2|CATSPER3|CATSPER4|CHRM1|CYP1A2|CYP2C19|CYP2C9|CYP2D6|CYP51A1|EBP|ESR1|ESR2|ESRRA|FABP2|GLI3|GPBAR1|MAPK1|NFE2L2|NR1I2|NR3C1|NR3C2|P2RX3|PGR|RARA|RORC|RXRA|SERPINA6|SHBG|SIGMAR1|SLC22A1|SLC22A2|SLC22A3|SOAT1|TARDBP|TP53|TRPC5|TSHR,43,AR|ESR1|ESR2|NR3C1|NR3C2|PGR|SHBG,7,5.537168252340574,4.94246320441094,43,G03DA04|G03FA04,AR|CYP17A1|ESR1|ESR2|NR3C1|NR3C2|OPRK1|ORM1|PGR|SHBG,10
RMUCZJUITONUFY-UHFFFAOYSA-N,RMUCZJUITONUFY,RMUCZJUITONUFY-UHFFFAOYSA-N,DB00780,Phenelzine,full_inchikey,AICDA|ALOX12|AOC3|CYP1A2|CYP2C19|CYP2C8|CYP2C9|CYP2D6|CYP3A4|HTR1A|IDO1|KDM1A|MAOA|MAOB|PTGS1|RAB9A|SLC6A2|SLC6A3|SLC6A4,19,AOC3|MAOA|MAOB,3,5.6860098100895895,5.460338164977337,19,N06AF03,ABAT|AOC3|GAD65|GPT|GPT2|MAOA|MAOB,7
RRAFCDWBNXTKKO-UHFFFAOYSA-N,RRAFCDWBNXTKKO,RRAFCDWBNXTKKO-UHFFFAOYSA-N,DB09086,Eugenol,full_inchikey,ALOX5|AR|CACNA1C|CYP1A2|CYP2C19|CYP2D6|PTGS1|PTGS2,8,AR,1,4.4570461664325824,4.5163105054346975,8,,AR|ESR1|ESR2|MAOB|TRPV3,5
RSEPBGGWRJCQGY-RBRWEJTLSA-N,RSEPBGGWRJCQGY,RSEPBGGWRJCQGY-RBRWEJTLSA-N,DB13956,Estradiol valerate,full_inchikey,ADORA3|AR|CYP2C9|CYP3A7|ESR1|IDH1|NR3C1|PGR|PTGS1|RAPGEF4,10,ESR1,1,5.480355948492532,5.086698801892569,10,,BECN1|CHRNA4|ESR1|ESR2|ESRRG|GPER1|HSD17B2|MT-ATP6|NCOA2|NR1I2,10
RTHCYVBBDHJXIQ-UHFFFAOYSA-N,RTHCYVBBDHJXIQ,RTHCYVBBDHJXIQ-UHFFFAOYSA-N,DB00472,Fluoxetine,full_inchikey,ABCB1|ABCC3|ABCC4|ACHE|ADRA1A|ADRA2A|ADRA2B|AR|ATXN2|CACNA1C|CCKBR|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CNR1|CYP1B1|CYP2C19|CYP2C8|CYP2D6|CYP2J2|CYP3A4|CYP3A7|DRD1|DRD2|EDNRA|ESR1|ESR2|GLI3|HRH1|HRH2|HRH3|HTR1A|HTR2A|HTR2B|HTR2C|HTR6|JUN|KCNH2|KCNK2|MC3R|NPR2|NSD2|RARA|SIGMAR1|SLC29A4|SLC6A2|SLC6A3|SLC6A4|SYK|TOR1A|UBE2N,53,HTR2C|KCNH2|SLC6A4,3,5.339175386554533,5.20743452774369,53,N06AB03|N06CA03,CHRNA2|CHRNA3|CHRNB4|CKS1B|HTR2C|KCNH2|SLC6A4,7
RTKIYFITIVXBLE-QEQCGCAPSA-N,RTKIYFITIVXBLE,RTKIYFITIVXBLE-QEQCGCAPSA-N,DB04297,Trichostatin A,full_inchikey,ATAD5|F3|GBA1|HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9|IFNB1|KDM4E|LTA4H|NCOR1|NCOR2|NSD2|SF3B3|SIRT6|SMN2|SYK|VDR,25,HDAC7|HDAC8,2,,7.060240373690691,25,,CASP8|HDAC7|HDAC8|PTGER1|TNF,5
RYYVLZVUVIJVGH-UHFFFAOYSA-N,RYYVLZVUVIJVGH,RYYVLZVUVIJVGH-UHFFFAOYSA-N,DB00201,Caffeine,full_inchikey,ABCC3|ABCC4|ACHE|ADORA1|ADORA2A|ADORA2B|ADORA3|AR|ATM|BCHE|CA1|CA2|CHIT1|CNR1|CYP1A2|CYP2C19|CYP2D6|ESR1|ESRRA|GDA|GLI3|KCNH2|KCNK2|MTOR|NFE2L2|NOTUM|NR1I2|NR2E1|PDE4A|PIK3CA|PIK3CB|PIK3CD|PYGM|TSHR,34,ADORA1|ADORA2A|ADORA2B|ADORA3|ATM|PDE4A|PIK3CA|PIK3CB|PIK3CD,9,4.742617291382683,4.386788893664721,34,D11AX26|N06BC01|R03DA20|V04CG30,ADORA1|ADORA2A|ADORA2B|ADORA3|ATM|ITPR1|NT5E|PDE4A|PDE4B|PDE4D|PIK3CA|PIK3CB|PIK3CD|PRKDC|RYR1,15
RZEKVGVHFLEQIL-UHFFFAOYSA-N,RZEKVGVHFLEQIL,RZEKVGVHFLEQIL-UHFFFAOYSA-N,DB00482,Celecoxib,full_inchikey,ABCC3|ABCC4|ADORA3|ADRA2B|ADRB2|ADRB3|ALOX15|ALOX5|AR|CA1|CA12|CA13|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA7|CA9|CASP3|CASP7|CDC42|CYP19A1|CYP2C19|CYP2C9|CYP2D6|CYP3A4|CYP3A7|DRD1|DRD2|EPHX2|ESR1|ESRRA|GLI3|HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9|HTR2A|IFNG|KCNH2|MAPK14|MT-CO2|NFE2L2|NR1I2|PDE5A|PDPK1|PTGER2|PTGES|PTGS1|PTGS2|RARA|RORC|SLC6A2|SLC6A3|SLC6A4|TRPV1|TSHR,67,CA2|CA3|PDPK1|PTGS2,4,5.324125305366392,5.138021600000611,67,C08CA51|G01AE10|L01XX33|M01AH01|N02AJ16,CA2|CA3|CDH11|NEU1|PDPK1|PTGS2|STAT3,7
RZVAJINKPMORJF-UHFFFAOYSA-N,RZVAJINKPMORJF,RZVAJINKPMORJF-UHFFFAOYSA-N,DB00316,Acetaminophen,full_inchikey,ABCB11|ABCC3|ABCC4|ALOX5AP|BRD4|CA1|CA12|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA7|CA9|CYP1A1|CYP1A2|CYP2D6|CYP2J2|CYP3A4|MB|PTGS1|PTGS2|RARA|RXRA,26,PTGS1|PTGS2,2,4.483533928876679,4.650283859079927,26,N02AJ01|N02AJ06|N02AJ13|N02AJ17|N02AJ22|N02BE01|N02BE51|N02BE71,PTGES3|PTGS1|PTGS2|SLC6A2|SLC6A4|TRPV1,6
SBDNJUWAMKYJOX-UHFFFAOYSA-N,SBDNJUWAMKYJOX,SBDNJUWAMKYJOX-UHFFFAOYSA-N,DB00939,Meclofenamic acid,full_inchikey,ABCB11|AKR1C1|AKR1C2|AKR1C3|AKR1C4|ALKBH3|ALOX5|FABP2|FTO|MAPK1|NR4A1|NR4A2|PTGS1|PTGS2|RXRA|TTR,16,ALOX5|PTGS1|PTGS2,3,5.688051832044901,5.504994553500602,16,M01AG04|M02AA18,ALOX5|KCNQ2|KCNQ3|PTGS1|PTGS2,5
SFLSHLFXELFNJZ-QMMMGPOBSA-N,SFLSHLFXELFNJZ,SFLSHLFXELFNJZ-QMMMGPOBSA-N,DB00368,Norepinephrine,full_inchikey,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|BLM|CREB1|DRD1|DRD2|FEN1|GPT2|JUN|MAPT|MBNL1|NISCH|POLH|POLI|POLK|PTGS2|TSHR|VDR,25,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3,9,,5.600014272405614,25,C01CA03,ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|PAH|SLC18A1|SLC18A2,12
SGTNSNPWRIOYBX-UHFFFAOYSA-N,SGTNSNPWRIOYBX,SGTNSNPWRIOYBX-UHFFFAOYSA-N,DB00661,Verapamil,full_inchikey,ABCB1|ABCB11|ABCC1|ABCC2|ABCC3|ABCC4|ABCG2|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ALB|CACNA1C|CACNA1D|CACNA1F|CACNA1H|CACNA1S|CHRM2|CYP1A2|CYP2C19|CYP2C8|CYP2C9|CYP2D6|CYP2J2|CYP3A4|CYP3A7|DRD2|DRD3|HRH2|HTR1A|HTR2A|HTR2B|HTR2C|KCNA10|KCNA3|KCNH2|NR1I2|PDE4D|SCN1A|SCN2A|SCN3A|SCN5A|SLC22A1|SLC29A4|SLC6A4|SLCO1B1|TPCN1|TPCN2,50,ABCB1|ADRA1A|ADRA1B|ADRA1D|CACNA1C|CACNA1H|KCNH2|SLC6A4,8,5.65722583133952,5.50950062300494,50,C08DA01|C08DA51|C09BB10,ABCB1|ADRA1A|ADRA1B|ADRA1D|CACNA1A|CACNA1B|CACNA1C|CACNA1G|CACNA1H|CACNG1|KCNH2|KCNJ11|SLC6A4,13
SHGAZHPCJJPHSC-YCNIQYBTSA-N,SHGAZHPCJJPHSC,SHGAZHPCJJPHSC-YCNIQYBTSA-N,DB00755,Tretinoin,full_inchikey,ABCB11|ABCC3|ABCC4|ADORA3|ADRB2|APP|ATAD5|CDC25B|CYP2C19|CYP2C9|CYP3A4|CYP3A7|DUSP1|ESR1|ESRRA|HIF1A|HSPB1|HSPD1|HSPE1|HTR2B|KAT2A|KCNH2|MAPK1|NFE2L2|NR1H4|NR1I2|NR2C2|NR2E1|NR3C1|NSD2|NTMT1|PDE4A|PGR|PIN1|PPARD|PPARG|PTGS1|RARA|RARB|RARG|RORA|RORB|RORC|RXRA|RXRB|RXRG|S1PR1|SNCA|SYK|TSHR|TST|USP1|VDR,53,RARA|RARB|RARG|RXRA|RXRB|RXRG,6,5.511515644916786,5.197346715045898,53,D10AD01|D10AD51|L01XF01,ALDH1A1|ALDH1A2|CRABP1|GPRC5A|LCN1|OBP2A|PDK4|RARA|RARB|RARG|RARRES1|RBP4|RXRA|RXRB|RXRG,15
SHGAZHPCJJPHSC-ZVCIMWCZSA-N,SHGAZHPCJJPHSC,SHGAZHPCJJPHSC-ZVCIMWCZSA-N,DB00523,Alitretinoin,full_inchikey,AR|CYP2C19|CYP3A4|ESR1|GLI3|NFE2L2|NR1H2|NR1H3|NR1I2|NR4A1|PPARG|RARA|RARB|RARG|RORC|RXRA|RXRB|RXRG|TSHR|VDR,20,RARA|RARB|RARG|RXRA|RXRB|RXRG,6,5.841821019029881,5.627206871703779,20,D11AH04|L01XF02,CYP26C1|IGFBP3|PSG5|RARA|RARB|RARG|RXRA|RXRB|RXRG,9
SHXWCVYOXRDMCX-UHFFFAOYSA-N,SHXWCVYOXRDMCX,SHXWCVYOXRDMCX-UHFFFAOYSA-N,DB01454,Midomafetamine,full_inchikey,ADORA1|ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|AVPR1B|CACNA2D1|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|CHRNA1|CHRNA2|CHRNA3|CHRNA4|CHRNA7|CHRNB2|CNR1|CPT2|CYP2D6|DRD1|DRD2|DRD3|DRD4|DRD5|GABRA1|GABRB1|GRIN2A|GRM1|GRM2|GRM4|GRM5|HRH1|HRH2|HTR1A|HTR1B|HTR1D|HTR1E|HTR2A|HTR2B|HTR2C|HTR3A|HTR5A|HTR6|HTR7|NISCH|OPRK1|OPRM1|PTGER3|PTGER4|SLC6A2|SLC6A3|SLC6A4,57,HTR2A|HTR2B|HTR2C|SLC6A2|SLC6A3|SLC6A4,6,5.185683931934878,5.0,57,,HTR2A|HTR2B|HTR2C|SLC18A2|SLC6A2|SLC6A3|SLC6A4,7
SNICXCGAKADSCV-JTQLQIEISA-N,SNICXCGAKADSCV,SNICXCGAKADSCV-JTQLQIEISA-N,DB00184,Nicotine,full_inchikey,ABCC3|ABCC4|CHRNA1|CHRNA2|CHRNA3|CHRNA4|CHRNA6|CHRNA7|CHRNB1|CHRNB2|CHRNB3|CHRNB4|CHRND|CHRNG|CYP2A13|CYP2A6|CYP2D6|CYP3A4|KCNH2|SIGMAR1|TRPA1,21,CHRNA2|CHRNA3|CHRNA4|CHRNA6|CHRNA7|CHRNB2|CHRNB3|CHRNB4,8,5.431167160695174,5.430702684760028,21,N07BA01,CHAT|CHRNA10|CHRNA2|CHRNA3|CHRNA4|CHRNA5|CHRNA6|CHRNA7|CHRNA9|CHRNB2|CHRNB3|CHRNB4|CYP19A1,13
